省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
北京市,朝阳区,朝阳区,万达电影,万达电影院线股份有限公司,广播与娱乐,1018522,140982,13.80%,万达电影(002739),,北京市朝阳区建国路93号万达广场B座11层,北京市朝阳区建国路93号万达广场B座11层,www.wandacinemas.com,2015-1-22
北京市,朝阳区,朝阳区,真视通,北京真视通科技股份有限公司,移动通信服务,54568,4532,8.30%,真视通(002771),,北京市丰台区科学城航路9号10层1002号[园区],北京市朝阳区马甸裕民路12号中国国际科技会展中心B座11层,www.bjzst.cn,2015-6-29
北京市,朝阳区,朝阳区,神州泰岳,北京神州泰岳软件股份有限公司,计算机服务,163532,-7607,-4.70%,神州泰岳(300002),,北京市海淀区万泉庄路28号万柳新贵大厦A座6层601室,北京市朝阳区北苑路甲13号院1号楼22层,www.ultrapower.com.cn,2009-10-30
北京市,朝阳区,朝阳区,超图软件,北京超图软件股份有限公司,软件,71730,7191,10.00%,超图软件(300036),,北京市朝阳区酒仙桥北路甲10号电子城IT产业园107楼6层,北京市朝阳区酒仙桥北路甲10号电子城IT产业园107号楼六层,www.supermap.com.cn,2009-12-25
北京市,朝阳区,朝阳区,蓝色光标,北京蓝色光标品牌管理顾问股份有限公司,商业辅助服务,1047119,29131,2.80%,蓝色光标(300058),,北京市朝阳区酒仙桥北路9号（厂区）10幢二层A5-01,北京市朝阳区酒仙桥北路9号恒通国际创新园C9楼,www.bluefocusgroup.com,2010-2-26
北京市,朝阳区,朝阳区,华谊嘉信,北京华谊嘉信整合营销顾问股份有限公司,商业辅助服务,264120,15126,5.70%,华谊嘉信(300071),,北京市石景山区实兴大街30号院8号楼512,北京市朝阳区广渠路3号竞园文化艺术产业区39B,www.spearhead.com.cn,2010-4-21
北京市,朝阳区,朝阳区,乐视网,乐视网信息技术(北京)股份有限公司,互联网,609464,-286073,-46.90%,乐视网(300104),,北京市海淀区学院南路68号19号楼六层6184号房间,北京市朝阳区姚家园路105号院3号楼宏城鑫泰大厦16层,www.letv.com,2010-8-12
北京市,朝阳区,朝阳区,神雾环保,神雾环保技术股份有限公司,工业机械,337227,80284,23.80%,神雾环保(300156),,北京市朝阳区将台路5号院15号楼C座6层,北京市朝阳区将台路5号院15号楼C座7层,www.swet.net.cn,2011-1-7
北京市,朝阳区,朝阳区,东方国信,北京东方国信科技股份有限公司,软件,79763,18108,22.70%,东方国信(300166),,北京市朝阳区创达三路1号院1号楼7层101,北京市朝阳区创达三路1号院1号楼,www.bonc.com.cn,2011-1-25
北京市,朝阳区,朝阳区,拓尔思,北京拓尔思信息技术股份有限公司,软件,52972,5187,9.80%,拓尔思(300229),,北京市海淀区知春路6号(锦秋国际大厦)14层14B04,北京市朝阳区大屯路科学园南里风林西奥中心B座16层,www.trs.com.cn,2011-6-15
北京市,朝阳区,朝阳区,汇冠股份,北京汇冠新技术股份有限公司,计算机硬件,132109,10570,8.00%,汇冠股份(300282),,北京市海淀区西北旺东路10号院东区21号楼6层101-601,北京市朝阳区酒仙桥东路1号M8楼4层,www.irtouch.com,2011-12-29
北京市,朝阳区,朝阳区,吉艾科技,吉艾科技集团股份公司,工业机械,58683,7732,13.20%,吉艾科技(300309),,北京市丰台区海鹰路1号院2号楼2层201室,北京市朝阳区中汇广场A座801,www.gi-tech.cn,2012-4-10
北京市,朝阳区,朝阳区,三联虹普,北京三联虹普新合纤技术服务股份有限公司,商业辅助服务,21704,8627,39.70%,三联虹普(300384),,北京市海淀区北清路68号院1号楼二层西侧01227-01302,北京市朝阳区广泽路2号院（西区）3号楼W-301、W-302、W-303,www.slhpcn.com,2014-8-1
北京市,朝阳区,朝阳区,腾信股份,北京腾信创新网络营销技术股份有限公司,互联网,118374,1860,1.60%,腾信股份(300392),,北京市朝阳区光华路15号院1号楼14层1401,北京市朝阳区光华路15#院2#楼601室,www.tensynchina.com,2014-9-10
北京市,朝阳区,朝阳区,高伟达,高伟达软件股份有限公司,计算机服务,83940,483,0.60%,高伟达(300465),,北京市海淀区大慧寺8号北区20栋604房间,北京市朝阳区亮马桥路32号高斓大厦1601室,www.git.com.cn,2015-5-28
北京市,朝阳区,朝阳区,宣亚国际,宣亚国际品牌管理（北京）股份有限公司,商业辅助服务,30295,4955,16.40%,宣亚国际(300612),,北京市朝阳区八里庄东里1号CN02-B,北京市朝阳区八里庄东里1号CN02-B,www.shunyagroup.com,2017-2-15
北京市,朝阳区,朝阳区,科锐国际,北京科锐国际人力资源股份有限公司,商业辅助服务,82486,8209,10.00%,科锐国际(300662),,北京市朝阳区朝外大街16号中国人寿大厦1301,北京市朝阳区朝外大街16号中国人寿大厦1301,www.careerintlinc.com,2017-6-8
北京市,朝阳区,朝阳区,中国国贸,中国国际贸易中心股份有限公司,不动产投资开发,199218,62346,31.30%,中国国贸(600007),,北京市建国门外大街一号,北京市建国门外大街一号,www.cwtc.com,1999-3-12
北京市,朝阳区,朝阳区,首创股份,北京首创股份有限公司,水务,631900,69204,11.00%,首创股份(600008),,北京市海淀区双榆树知春路76号,北京市朝阳区北三环东路八号静安中心三层,www.capitalwater.cn,2000-4-27
北京市,朝阳区,朝阳区,中国石化,中国石油化工股份有限公司,石油勘探与开采,174495500,6532200,3.70%,中国石化(600028),,北京市朝阳区朝阳门北大街22号,北京市朝阳区朝阳门北大街22号,www.sinopec.com,2001-8-8
北京市,朝阳区,朝阳区,万东医疗,北京万东医疗科技股份有限公司,医疗设备,53561,7198,13.40%,万东医疗(600055),,北京市朝阳区酒仙桥东路9号院3号楼,北京市朝阳区酒仙桥东路9号院3号楼,www.wandong.com.cn,1997-5-19
北京市,朝阳区,朝阳区,华润双鹤,华润双鹤药业股份有限公司,制药,475604,91393,19.20%,华润双鹤(600062),,北京市朝阳区望京利泽东二路1号,北京市朝阳区望京利泽东二路1号,www.dcpc.com,1997-5-22
北京市,朝阳区,朝阳区,华业资本,北京华业资本控股股份有限公司,不动产投资开发,332862,122286,36.70%,华业资本(600240),,北京市朝阳区东四环中路39号A座16层,北京市朝阳区东四环中路39号A座16层,www.huayedc.com,2000-6-28
北京市,朝阳区,朝阳区,万通地产,北京万通地产股份有限公司,不动产投资开发,130282,20347,15.60%,万通地产(600246),,北京市海淀区农大南路1号院9号楼5层501-551,北京市朝阳区朝外大街甲6号万通中心写字楼D座4层,www.vantone.com,2000-9-22
