省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
湖南省,岳阳市,汨罗市,正虹科技,湖南正虹科技发展股份有限公司,农业与渔业,97067,1083,1.10%,正虹科技(000702),,湖南省岳阳市屈原管理区营田镇,湖南省岳阳市屈原管理区营田镇正虹科技大楼,www.chinazhjt.com.cn,1997-3-18
