省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
新疆维吾尔族自治区,乌鲁木齐市,新市区,新研股份,新疆机械研究院股份有限公司,航空航天,105149,29020,27.60%,新研股份(300159),新疆维吾尔族自治区乌鲁木齐经济技术开发区融合南路661号,新疆维吾尔族自治区乌鲁木齐市新市区北京北路239号,www.xjjxy.com.cn,2011/1/7
新疆维吾尔族自治区,乌鲁木齐市,新市区,美克家居,美克国际家居用品股份有限公司,家具,293458,32466,11.10%,美克家居(600337),新疆维吾尔族自治区乌鲁木齐经济技术开发区西流湖南路181号,新疆乌鲁木齐市北京南路506号,www.markorfurniture.com,2000/11/27
新疆维吾尔族自治区,乌鲁木齐市,新市区,西部黄金,西部黄金股份有限公司,采矿业,89225,-7091,-7.90%,西部黄金(601069),新疆维吾尔族自治区乌鲁木齐市经济技术开发区融合南路501号,乌鲁木齐经济技术开发区融合南路501号,www.w-r-g.cn,2015/1/22
