省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
甘肃省,嘉峪关市,嘉峪关市市辖区,中核钛白,中核华原钛白股份有限公司,通用化工品,250750,38144,15.20%,中核钛白(002145),,甘肃省嘉峪关市东湖国际小区2号楼1单元401室,甘肃省嘉峪关市和诚西路359号二楼（嘉峪关市人才市场旁）,www.tioxhua.com,2007-8-3
甘肃省,嘉峪关市,嘉峪关市市辖区,酒钢宏兴,甘肃酒钢集团宏兴钢铁股份有限公司,钢铁,3046079,55250,1.80%,酒钢宏兴(600307),,甘肃省嘉峪关市雄关东路12号,甘肃省嘉峪关市雄关东路12号,www.jisco.cn/structure/hongxinggufen.htm,2000-12-20
