省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
山东省,滨州市,邹平县,西王食品,西王食品股份有限公司,食品生产（IV）,428162,40786,9.50%,西王食品(000639),山东省滨州市邹平县西王工业园,山东省滨州市邹平县西王工业园,www.xwsp.cc,1996-11-26
山东省,滨州市,邹平县,北讯集团,北讯集团股份有限公司,广播与娱乐,143302,23222,16.20%,北讯集团(002359),山东省邹平县开发区会仙二路,山东省邹平县开发区会仙二路,www.qxtt.cn,2010-2-10
