省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
云南省,昆明市,五华区,昆百大A,昆明百货大楼(集团)股份有限公司,百货零售,93744,5039,5.40%,昆百大A(000560),云南省昆明市东风西路1号,云南省昆明市东风西路1号昆百大C座12楼董事会办公室,000560.kunbuy.com,1994-2-2
云南省,昆明市,五华区,昆药集团,昆药集团股份有限公司,制药,410620,34662,8.40%,昆药集团(600422),云南省昆明市国家高新技术开发区科医路166号,云南省昆明市国家高新技术开发区科医路166号,www.kpc.com.cn,2000-12-6
云南省,昆明市,五华区,贵研铂业,贵研铂业股份有限公司,铂与贵金属开采,1126676,11633,1.00%,贵研铂业(600459),云南省昆明高新技术产业开发区科技路988号,云南省昆明高新技术产业开发区科技路988号,www.sino-platinum.com.cn,2003-5-16
