省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
重庆市,长寿区,长寿区,福安药业,福安药业(集团)股份有限公司,制药,148182,29274,19.80%,福安药业(300194),,重庆市长寿区化南一路1号,重庆市长寿区化南一路1号,www.fapharm.com,2011-3-22
重庆市,长寿区,长寿区,*ST重钢,重庆钢铁股份有限公司,钢铁,818312,-88234,-10.80%,*ST重钢(601005),,重庆市长寿区经济技术开发区钢城大道一号,重庆市长寿区经济技术开发区钢城大道一号之管控大楼,www.cqgt.cn,2007-2-28
