省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
山东省,烟台市,招远市,双塔食品,烟台双塔食品股份有限公司,食品生产（IV）,114963,5510,4.80%,双塔食品(002481),山东省招远市金岭镇寨里,山东省招远市金岭镇寨里,www.shuangtafood.com,2010-9-21
山东省,烟台市,招远市,玲珑轮胎,山东玲珑轮胎股份有限公司,汽车零配件（IV）,1031618,76859,7.50%,玲珑轮胎(601966),招远市金龙路777号,招远市金龙路777号,http://www.linglong.cn/,2016-7-6
