省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
江苏省,南通市,海安县,中国天楹,中国天楹股份有限公司,综合公共事业,99343,18503,18.60%,中国天楹(000035),江苏省海安县城黄海大道（西）268号,江苏省南通市海安县城黄海大道（西）268号,www.chinakejian.net,1994/4/8
江苏省,南通市,海安县,联发股份,江苏联发纺织股份有限公司,服装与服饰,295932,28222,9.50%,联发股份(002394),江苏省南通市海安县城东镇恒联路88号,江苏省南通市海安县城东镇恒联路88号,www.lianfa.cn,2010/4/23
