省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
陕西省,咸阳市,秦都区,彩虹股份,彩虹显示器件股份有限公司,电子电气组件与设备,29981,-13642,-45.50%,彩虹股份(600707),,陕西省咸阳高新区高新一路创业大厦,陕西省咸阳市彩虹路一号,www.chgf.com.cn,1996-5-20
陕西省,咸阳市,秦都区,康惠制药,陕西康惠制药股份有限公司,制药,23248,4341,18.70%,康惠制药(603139),,陕西省咸阳市秦都区彩虹二路,陕西省咸阳市秦都区彩虹二路,www.sxkh.com,2017-4-21
陕西省,咸阳市,秦都区,炼石有色,陕西炼石有色资源股份有限公司,有色金属,42022,-18685,-44.50%,炼石有色(000697),,陕西省西咸新区沣西新城世纪大道55号,陕西省西咸新区沣西新城世纪大道55号,www.lsmin.com,1997-3-25
