省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
河北省,沧州市,运河区,沧州明珠,沧州明珠塑料股份有限公司,通用化工品,263806,55995,21.20%,沧州明珠(002108),,河北省沧州市沧石路张庄子工业园区,河北省沧州市新华西路13号,www.cz-mz.com,2007-1-24
河北省,沧州市,运河区,沧州大化,沧州大化股份有限公司,特种化工品,312833,130377,41.70%,沧州大化(600230),,河北省沧州市运河区永济东路19号,河北省沧州市运河区永济东路19号,www.czdh.com.cn,2000-4-6
河北省,沧州市,运河区,金牛化工,河北金牛化工股份有限公司,通用化工品,65636,5952,9.10%,金牛化工(600722),,河北省沧州市临港化工园区化工大道,河北省沧州市运河区金鼎大厦B座6-8层,www.hbjnhg.com,1996-6-26
河北省,沧州市,新华区,建新股份,河北建新化工股份有限公司,特种化工品,36566,4383,12.00%,建新股份(300107),,河北省沧州市临港化工园区（中捷农场）,河北省沧州市清池南大道建新大厦8楼,www.jianxinchemical.com,2010-8-20
河北省,沧州市,肃宁县,华斯股份,华斯控股股份有限公司,服装与服饰,46130,873,1.90%,华斯股份(002494),,河北省沧州市肃宁县尚村镇,河北省肃宁县尚村镇华斯农业开发股份有限公司办公大楼,www.huasiag.com,2010-11-2
