省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
河南省,郑州市,管城回族区,四方达,河南四方达超硬材料股份有限公司,特种化工品,23223,7461,32.10%,四方达(300179),,河南省郑州市经济技术开发区第十大街109号,河南省郑州市经济技术开发区第十大街109号,www.sf-diamond.com.cn,2011-2-15
河南省,郑州市,管城回族区,中原高速,河南中原高速公路股份有限公司,运输服务,445458,132951,29.80%,中原高速(600020),,河南省郑州市郑东新区民生路1号1号楼第7层、第8层,河南省郑州市郑东新区农业东路100号,www.zygs.com,2003-8-8
河南省,郑州市,管城回族区,太龙药业,河南太龙药业股份有限公司,制药,79690,1263,1.60%,太龙药业(600222),,河南省郑州市高新技术产业开发区金梭路8号,河南省郑州市高新技术产业开发区金梭路8号,www.taloph.com,1999-11-5
河南省,郑州市,管城回族区,中原证券,中原证券股份有限公司,金融服务业,157106,54940,35.00%,中原证券(601375),,河南省郑州市郑东新区商务外环路10号,河南省郑州市郑东新区商务外环路10号,www.ccnew.com,2017-1-3
河南省,郑州市,管城回族区,郑煤机,郑州煤矿机械集团股份有限公司,工业机械,534829,43709,8.20%,郑煤机(601717),,河南省郑州市经济技术开发区第九大街167号,河南省郑州市经济技术开发区第九大街167号,www.zzmj.com,2010-8-3
河南省,郑州市,管城回族区,安图生物,郑州安图生物工程股份有限公司,制药,98289,36680,37.30%,安图生物(603658),,河南省郑州经济技术开发区经北一路87号,河南省郑州经济技术开发区经北一路87号,www.autobio.com.cn,2016-9-1
河南省,郑州市,巩义市,恒星科技,河南恒星科技股份有限公司,建材与构件,216456,8606,4.00%,恒星科技(002132),,河南省巩义市康店镇焦湾村,河南省巩义市康店镇恒星工业园,www.hengxingchinese.com,2007-4-27
河南省,郑州市,巩义市,中孚实业,河南中孚实业股份有限公司,铝业,929853,-7801,-0.80%,中孚实业(600595),,河南省巩义市新华路31号,河南省巩义市新华路31号,www.zfsy.com.cn,2002-6-26
河南省,郑州市,巩义市,明泰铝业,河南明泰铝业股份有限公司,铝业,739795,40693,5.50%,明泰铝业(601677),,河南省巩义市回郭镇开发区,河南省巩义市回郭镇开发区,www.hngymt.com,2011-9-19
河南省,郑州市,高新区,思维列控,河南思维自动化设备股份有限公司,商用运载工具与车辆,31780,11610,36.50%,思维列控(603508),,河南省郑州市高新区科学大道97号,河南省郑州市高新区科学大道97号,www.hnthinker.com,2015-12-24
河南省,洛阳市,高新区,北玻股份,洛阳北方玻璃技术股份有限公司,工业机械,75573,-1371,-1.80%,北玻股份(002613),,河南省洛阳市高新区滨河路20号,河南省洛阳市高新区滨河路20号,www.northglass.com,2011-8-30
河南省,洛阳市,高新区,成飞集成,四川成飞集成科技股份有限公司,工业机械,100058,-2228,-2.20%,成飞集成(002190),,四川省成都市青羊区日月大道666号一栋,河南省洛阳市高新区滨河北路66号,www.cac-citc.com.cn,2007-12-3
河南省,新乡市,凤泉区,新乡化纤,新乡化纤股份有限公司,通用化工品,298977,7135,2.40%,新乡化纤(000949),,河南省新乡经济技术开发区新长路南侧,河南省新乡市凤泉区锦园路1号,www.bailu.com,1999-10-21
河南省,郑州市,二七区,设研院,河南省交通规划设计研究院股份有限公司,工业工程,53248,14512,27.30%,设研院(300732),,河南省郑州市二七区陇海中路70号,河南省郑州市二七区陇海中路70号,www.hnrbi.com,2017-12-12
河南省,永城市,东城区,神火股份,河南神火煤电股份有限公司,铝业,1416721,120413,8.50%,神火股份(000933),,河南省永城市东城区光明路17号,河南省永城市东城区光明路17号,www.shenhuo.com,1999-8-31
河南省,许昌市,长葛市,黄河旋风,河南黄河旋风股份有限公司,工业机械,239297,31928,13.30%,黄河旋风(600172),,河南省长葛市人民路200号,河南省长葛市人民路200号,www.HHXF.COM,1998-11-26
河南省,焦作市,博爱县,新开源,博爱新开源制药股份有限公司,通用化工品,34828,8556,24.60%,新开源(300109),,河南省焦作市博爱县文化路（东段）1888号,河南省焦作市博爱县城东关,www.china-pvp.com,2010-8-25
河南省,济源市,济源市,中原特钢,中原特钢股份有限公司,工业机械,77730,-15192,-19.50%,中原特钢(002423),,河南省济源市承留镇小寨村,河南省济源市承留镇小寨村,www.zssw.com,2010-6-3
河南省,济源市,济源市,豫光金铅,河南豫光金铅股份有限公司,有色金属,1220371,8524,0.70%,豫光金铅(600531),,河南省济源市荆梁南街1号,河南省济源市荆梁南街1号,www.yggf.com.cn,2002-7-30
河南省,济源市,济源市,清水源,河南清水源科技股份有限公司,特种化工品,45103,5358,11.90%,清水源(300437),,河南省济源市轵城镇207国道东侧正兴玉米公司北邻,河南省济源市轵城镇207国道东侧正兴玉米公司北邻,www.qywt.com.cn,2015-4-23
