省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
山东省,济宁市,曲阜市,圣阳股份,山东圣阳电源股份有限公司,电子电气组件与设备,119860,2193,1.80%,圣阳股份(002580),,山东省曲阜市圣阳路1号,山东省曲阜市圣阳路1号,www.sacredsun.cn,2011-5-6
山东省,济宁市,曲阜市,东宏股份,山东东宏管业股份有限公司,基础材料,95254,11626,12.20%,东宏股份(603856),,山东省曲阜市东宏路1号,山东省曲阜市东宏路1号,www.dhguanye.com,2017-11-6
