省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
四川省,宜宾市,翠屏区,天原集团,宜宾天原集团股份有限公司,通用化工品,985845,1860,0.20%,天原集团(002386),四川省宜宾临港经济技术开发区港园路西段61号,四川省宜宾临港经济技术开发区港园路西段61号,www.ybty.com,2010-4-9
四川省,宜宾市,翠屏区,五粮液,宜宾五粮液股份有限公司,蒸馏酒与葡萄酒,2197760,964836,43.90%,五粮液(000858),四川省宜宾市翠屏区岷江西路150号,四川省宜宾市翠屏区岷江西路150号,www.wuliangye.com.cn,1998-4-27
四川省,宜宾市,翠屏区,浪莎股份,四川浪莎控股股份有限公司,服装与服饰,19882,2364,11.90%,浪莎股份(600137),四川省宜宾市外南街63号进出口大厦8楼,四川省宜宾市外南街63号,www.langshastock.com,1998-4-16
