省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
广东省,汕头市,龙湖区,万泽股份,万泽实业股份有限公司,不动产投资开发,24159,1640,6.80%,万泽股份(000534),广东省汕头市珠池路23号光明大厦B幢8楼,广东省汕头市珠池路23号光明大厦B幢8楼,--,1994-1-10
广东省,汕头市,龙湖区,超声电子,广东汕头超声电子股份有限公司,电子电气组件与设备,308397,19866,6.40%,超声电子(000823),广东省汕头市龙湖区龙江路12号,广东省汕头市龙湖区龙江路12号,www.gd-goworld.com,1997-10-8
广东省,汕头市,龙湖区,南洋股份,南洋天融信科技集团股份有限公司,电子电气组件与设备,310129,2294,0.70%,南洋股份(002212),广东省汕头市珠津工业区珠津二街1号,广东省汕头市珠津工业区珠津二街1号,www.nanyangcable.com,2008-2-1
广东省,汕头市,龙湖区,潮宏基,广东潮宏基实业股份有限公司,服装与服饰,228993,26967,11.80%,潮宏基(002345),广东省汕头市龙湖区龙新工业区龙新五街四号1-4楼,广东省汕头市龙湖区龙新工业区龙新五街四号1-4楼,www.chjchina.com,2010-1-28
广东省,汕头市,龙湖区,凯撒文化,凯撒(中国)文化股份有限公司,互联网,45919,13034,28.40%,凯撒文化(002425),广东省汕头市龙湖珠津工业区珠津一街3号凯撒工业城,广东省汕头市龙湖珠津工业区珠津一街3号凯撒工业城,www.kaiser.com.cn,2010-6-8
广东省,汕头市,龙湖区,众业达,众业达电气股份有限公司,综合供应商,548812,23762,4.30%,众业达(002441),广东省汕头市衡山路62号,广东省汕头市衡山路62号,www.zyd.cn,2010-7-6
广东省,汕头市,龙湖区,宏辉果蔬,宏辉果蔬股份有限公司,食品零售与批发,52320,5050,9.70%,宏辉果蔬(603336),广东省汕头市龙湖区玉津中路13号,广东省汕头市龙湖区玉津中路13号,www.greatsunfoods.com,2016-11-24
广东省,汕头市,龙湖区,联泰环保,广东联泰环保股份有限公司,水务,13848,5860,42.30%,联泰环保(603797),广东省汕头市中山东路黄厝围龙珠水质净化厂,广东省汕头市中山东路黄厝围龙珠水质净化厂,www.lt-hbgf.com,2017-4-13
