省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
浙江省,绍兴市,上虞区,金盾股份,浙江金盾风机股份有限公司,工业机械,23658,4120,17.40%,金盾股份(300411),浙江省绍兴市上虞区章镇镇工业园区,浙江省绍兴市上虞区章镇镇工业园区,www.jindunfan.com,2014-12-31
浙江省,绍兴市,上虞区,卧龙地产,卧龙地产集团股份有限公司,不动产投资开发,105682,28306,26.80%,卧龙地产(600173),浙江省绍兴市上虞区经济开发区,浙江省绍兴市上虞区经济开发区人民西路1801号,www.wolong-Re.com,1999-4-15
浙江省,绍兴市,上虞区,阳光照明,浙江阳光照明电器集团股份有限公司,耐用消费品,368922,36665,9.90%,阳光照明(600261),浙江省绍兴市上虞区凤山路485号,浙江省绍兴市上虞区凤山路485号,www.yankon.com,2000-7-20
浙江省,绍兴市,上虞区,浙江龙盛,浙江龙盛集团股份有限公司,特种化工品,1121665,252777,22.50%,浙江龙盛(600352),浙江省绍兴市杭州湾上虞经济技术开发区东一区至远路二号,浙江省绍兴市上虞区道墟镇,www.longsheng.com,2003-8-1
浙江省,绍兴市,上虞区,卧龙电气,卧龙电气集团股份有限公司,工业机械,759623,88716,11.70%,卧龙电气(600580),浙江省绍兴市上虞区经济开发区,浙江省绍兴市上虞区人民西路1801号,www.wolong.com.cn,2002-6-6
浙江省,绍兴市,上虞区,皇马科技,浙江皇马科技股份有限公司,化工品（II）,120206,10097,8.40%,皇马科技(603181),浙江省绍兴市上虞区章镇工业新区,浙江省绍兴市上虞区章镇工业新区,www.huangma.com,2017-8-24
