省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
湖北省,武汉市,江岸区,金运激光,武汉金运激光股份有限公司,电子设备,14445,1492,10.30%,金运激光(300220),湖北省武汉市江岸区后湖街石桥一路3号3栋,湖北省武汉市江岸区石桥一路金运激光大厦,www.goldenlaser.cn,2011/5/25
湖北省,武汉市,江岸区,农尚环境,武汉农尚环境股份有限公司,建筑施工,32244,4713,14.60%,农尚环境(300536),湖北省武汉市江岸区江汉北路34号九运大厦C单元23层1-3室,湖北省武汉市江岸区江汉北路34号九运大厦C单元23层1-3室,www.nusunlandscape.com,2016/9/20
