省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
江苏省,南通市,启东市,奥特佳,奥特佳新能源科技股份有限公司,汽车零配件（IV）,380265,28762,7.60%,奥特佳(002239),江苏省南通高新技术产业开发区文昌路666号,江苏省南通高新技术产业开发区文昌路666号,www.kfield.com.cn,2008/5/22
江苏省,南通市,启东市,江苏神通,江苏神通阀门股份有限公司,工业机械,51949,3670,7.10%,江苏神通(002438),江苏省启东市南阳镇,江苏省启东市南阳镇协兴北街88号,www.stfm.cn,2010/6/23
江苏省,南通市,启东市,捷捷微电,江苏捷捷微电子股份有限公司,电子电气组件与设备,31624,12913,40.80%,捷捷微电(300623),江苏省启东市科技创业园兴龙路8号,江苏省启东市科技创业园兴龙路8号,www.jjwdz.com,2017/3/14
江苏省,南通市,启东市,林洋能源,江苏林洋能源股份有限公司,工业机械,252428,59032,23.40%,林洋能源(601222),江苏省启东经济开发区林洋路666号,江苏省启东经济开发区林洋路666号,www.linyang.com,2011/8/8
