省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
湖南省,益阳市,赫山区,汉森制药,湖南汉森制药股份有限公司,制药,59561,7675,12.90%,汉森制药(002412),湖南省益阳市银城南路龙岭工业园,湖南省益阳市银城南路龙岭工业园,www.hansenzy.com,2010/5/25
湖南省,益阳市,赫山区,艾华集团,湖南艾华集团股份有限公司,电子电气组件与设备,126178,26239,20.80%,艾华集团(603989),湖南省益阳市桃花仑东路（紫竹路南侧）,湖南省益阳市桃花仑东路（紫竹路南侧）,www.aihuaglobal.com,2015/5/15
