省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
湖北省,孝感市,应城市,双环科技,湖北双环科技股份有限公司,通用化工品,295906,-3334,-1.10%,双环科技(000707),湖北省应城市东马坊团结大道26号,湖北省应城市东马坊团结大道26号,www.hbshkj.cn,1997/4/15
湖北省,孝感市,应城市,富邦股份,湖北富邦科技股份有限公司,特种化工品,37160,6481,17.40%,富邦股份(300387),湖北省应城市经济技术开发区,湖北省应城市经济技术开发区,www.forbon.com,2014/7/2
