省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
安徽省,合肥市,蜀山区,美菱电器,合肥美菱股份有限公司,耐用消费品,1317914,12839,1.00%,皖美菱B(200521),,安徽省合肥市经济技术开发区莲花路2163号,安徽省合肥市经济技术开发区莲花路2163号,www.meiling.com,1993-10-18
安徽省,合肥市,蜀山区,安科生物,安徽安科生物工程(集团)股份有限公司,生物科技,73194,22420,30.60%,安科生物(300009),,安徽省合肥市长江西路669号高新区海关路K-1,安徽省合肥市长江西路669号高新区海关路K-1,www.ankebio.com,2009-10-30
安徽省,合肥市,蜀山区,安利股份,安徽安利材料科技股份有限公司,特种化工品,109641,-730,-0.70%,安利股份(300218),,安徽省合肥市经济技术开发区桃花工业园拓展区（繁华大道与创新大道交叉口）,安徽省合肥市经济技术开发区桃花工业园拓展区（创新大道与繁华大道交叉口）,www.chinapuleather.com,2011-5-18
安徽省,合肥市,蜀山区,国祯环保,安徽国祯环保节能科技股份有限公司,综合公共事业,143248,12836,9.00%,国祯环保(300388),,安徽省合肥市高新技术产业开发区科学大道91号,安徽省合肥市高新技术产业开发区科学大道91号,www.gzep.com.cn,2014-8-1
安徽省,合肥市,蜀山区,科大国创,科大国创软件股份有限公司,软件与计算机服务,37080,-2514,-6.80%,科大国创(300520),,安徽省合肥市高新区文曲路355号,安徽省合肥市长江西路669号,www.kdgcsoft.com,2016-7-8
安徽省,合肥市,蜀山区,中环环保,安徽中环环保科技股份有限公司,水务,13007,4619,35.50%,中环环保(300692),,安徽省合肥市阜阳北路948号中正国际广场一幢办1608室,安徽省合肥市经济开发区金寨南路157-1号中辰假日广场1501-1508,www.ahzhhb.cn,2017-8-21
安徽省,合肥市,蜀山区,皖通高速,安徽皖通高速公路股份有限公司,运输服务,214744,117260,54.60%,皖通高速(600012),,安徽省合肥市望江西路520号,安徽省合肥市望江西路520号,www.anhui-expressway.net,2003-1-7
安徽省,合肥市,蜀山区,江淮汽车,安徽江淮汽车集团股份有限公司,汽车,3554155,6263,0.20%,江淮汽车(600418),,安徽省合肥市东流路176号,安徽省合肥市东流路176号,www.jac.com.cn,2001-8-24
安徽省,合肥市,蜀山区,国机通用,安徽国通高新管业股份有限公司,工业机械,40302,-901,-2.20%,国机通用(600444),,安徽省合肥市经济技术开发区蓬莱路616号,安徽省合肥市经济技术开发区蓬莱路616号,www.guotone.com,2004-2-19
安徽省,合肥市,蜀山区,时代出版,时代出版传媒股份有限公司,出版业,488511,23893,4.90%,时代出版(600551),,安徽省合肥市蜀山区翡翠路1118号,安徽省合肥市蜀山区翡翠路1118号出版传媒广场,www.press-mart.com,2002-9-5
安徽省,合肥市,蜀山区,安徽合力,安徽合力股份有限公司,工业机械,627898,49737,7.90%,安徽合力(600761),,安徽省合肥市经济技术开发区方兴大道668号,安徽省合肥市经济技术开发区方兴大道668号,www.helichina.com,1996-10-9
安徽省,合肥市,蜀山区,华安证券,华安证券股份有限公司,普通金融服务,153106,81099,53.00%,华安证券(600909),,安徽省合肥市政务文化新区天鹅湖路198号,安徽省合肥市政务文化新区天鹅湖路198号,www.hazq.com,2016-12-6
安徽省,合肥市,蜀山区,惠而浦,惠而浦(中国)股份有限公司,耐用消费品,490235,-26032,-5.30%,惠而浦(600983),,安徽省合肥市高新技术产业开发区北区L-2号,安徽省合肥市高新技术产业开发区北区L-2号,www.hf-sanyo.cn,2004-7-27
安徽省,合肥市,蜀山区,四创电子,安徽四创电子股份有限公司,电子设备,225844,8499,3.80%,四创电子(600990),,安徽省合肥市高新技术产业开发区,安徽省合肥市高新技术产业开发区香樟大道199号,www.sun-create.com,2004-5-10
安徽省,合肥市,蜀山区,合锻智能,合肥合锻智能制造股份有限公司,工业机械,53586,4375,8.20%,合锻智能(603011),,安徽省合肥经济技术开发区紫云路123号,合肥经济技术开发区紫云路123号,www.hfpress.com,2014-11-7
安徽省,合肥市,蜀山区,应流股份,安徽应流机电股份有限公司,工业机械,105398,7209,6.80%,应流股份(603308),,安徽省合肥市经济技术开发区繁华大道566号,安徽省合肥市经济技术开发区民营科技园齐云路26号,www.yingliugroup.com,2014-1-22
安徽省,合肥市,蜀山区,泰禾光电,合肥泰禾光电科技股份有限公司,科技（I）,28382,7325,25.80%,泰禾光电(603656),,安徽省合肥市经济技术开发区桃花工业园拓展区方兴大道与玉兰大道交口,安徽省合肥市经济技术开发区桃花工业园拓展区方兴大道与玉兰大道交口,www.chinataiho.com,2017-3-21
