省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
天津市,东丽区,东丽区,天保基建,天津天保基建股份有限公司,不动产投资开发,61434,23323,38.00%,天保基建(000965),,天津市天津空港经济区西五道35号汇津广场一号楼,天津市天津空港经济区西五道35号汇津广场一号楼,www.tbjijian.com,2000-4-6
天津市,东丽区,东丽区,*ST普林,天津普林电路股份有限公司,电子电气组件与设备,32873,-161,-0.50%,*ST普林(002134),,天津市空港经济区航海路53号,天津市空港经济区航海路53号,www.toppcb.com,2007-5-16
天津市,东丽区,东丽区,瑞普生物,天津瑞普生物技术股份有限公司,生物科技,74442,11577,15.60%,瑞普生物(300119),,天津市天津空港经济区东九道1号,天津市天津空港经济区东九道1号,www.ringpu.com,2010-9-17
天津市,东丽区,东丽区,恒银金融,恒银金融科技股份有限公司,电子设备,109931,13969,12.70%,恒银金融(603106),,天津自贸区（空港经济区）西八道30号,天津自贸区（空港经济区）西八道30号,www.cashwaytech.com,2017-9-20
