省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
浙江省,绍兴市,上虞市,闰土股份,浙江闰土股份有限公司,特种化工品,449535,80274,17.90%,闰土股份(002440),浙江省杭州湾上虞经济技术开发区纬七东路1号,浙江省上虞市市民大道1009号财富广场1号楼闰土大厦,www.runtuchem.com,2010/7/6
浙江省,绍兴市,上虞市,世纪华通,浙江世纪华通集团股份有限公司,汽车零配件（IV）,246109,83578,34.00%,世纪华通(002602),浙江省绍兴市上虞区曹娥街道越爱路66号,浙江省上虞市经济开发区北一路,www.sjhuatong.com,2011/7/28
浙江省,绍兴市,上虞市,中欣氟材,浙江中欣氟材股份有限公司,特种化工品,26904,4178,15.50%,中欣氟材(002915),浙江省绍兴市杭州湾上虞经济技术开发区,浙江省绍兴市杭州湾上虞经济技术开发区,www.zxchemgroup.com,2017/12/5
浙江省,绍兴市,上虞市,浙江医药,浙江医药股份有限公司,制药,391830,16417,4.20%,浙江医药(600216),浙江省绍兴市滨海新城致远中大道168号,浙江省绍兴市滨海新城马欢路398号科创园A楼（综合楼）3层,www.china-zmc.com,1999/10/21
浙江省,绍兴市,上虞市,康隆达,浙江康隆达特种防护科技股份有限公司,耐用消费品,57272,7658,13.40%,康隆达(603665),浙江省杭州湾上虞经济技术开发区纬五东路7号,浙江省杭州湾上虞经济技术开发区纬五东路7号,www.kanglongda.com.cn,2017/3/13
