省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
湖南省,长沙市,长沙县,山河智能,山河智能装备股份有限公司,工业机械,258509,19431,7.50%,山河智能(002097),,湖南省长沙市经济技术开发区漓湘中路16号,湖南省长沙市经济技术开发区漓湘中路16号,www.sunward.com.cn,2006-12-22
湖南省,长沙市,长沙县,千山药机,湖南千山制药机械股份有限公司,工业机械,68150,4140,6.10%,千山药机(300216),,湖南省长沙经济技术开发区盼盼路9号,湖南省长沙经济技术开发区盼盼路9号,www.chinasun.com.cn,2011-5-11
湖南省,长沙市,长沙县,开元股份,长沙开元仪器股份有限公司,工业机械,58442,13607,23.30%,开元股份(300338),,湖南省长沙市经济技术开发区开元路172号,湖南省长沙市经济技术开发区开元路172号,www.chs5e.com,2012-7-26
湖南省,长沙市,长沙县,国科微,湖南国科微电子股份有限公司,电子电气组件与设备,18037,-1944,-10.80%,国科微(300672),,湖南省长沙经济技术开发区泉塘街道东十路南段9号,湖南省长沙经济技术开发区泉塘街道东十路南段9号,www.goke.com,2017-7-12
