省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
湖南省,长沙市,浏阳市,永清环保,永清环保股份有限公司,综合公共事业,87244,9699,11.10%,永清环保(300187),湖南省长沙市浏阳市国家生物医药产业基地(319国道旁),湖南省长沙市国家生物医药园(319国道旁),www.yonker.com.cn,2011-3-8
湖南省,长沙市,浏阳市,盐津铺子,盐津铺子食品股份有限公司,食品生产（IV）,54595,4688,8.60%,盐津铺子(002847),湖南浏阳生物医药工业园,湖南浏阳生物医药工业园,www.yanjinpuzi.com,2017-2-8
湖南省,长沙市,浏阳市,宇环数控,宇环数控机床股份有限公司,工业机械,19913,7068,35.50%,宇环数控(002903),湖南省长沙市浏阳制造产业基地永阳路9号,湖南省长沙市浏阳制造产业基地永阳路9号,www.yh-cn.com,2017-10-13
湖南省,长沙市,浏阳市,尔康制药,湖南尔康制药股份有限公司,制药,226924,57192,25.20%,尔康制药(300267),湖南省长沙市浏阳经济技术开发区康平路167号,湖南省长沙市浏阳生物医药工业园,www.hnerkang.com,2011-9-27
湖南省,长沙市,浏阳市,蓝思科技,蓝思科技股份有限公司,电子电气组件与设备,1511657,82221,5.40%,蓝思科技(300433),湖南省浏阳生物医药园,湖南省浏阳生物医药园,www.hnlens.com,2015-3-18
湖南省,长沙市,浏阳市,九典制药,湖南九典制药股份有限公司,制药,34994,5040,14.40%,九典制药(300705),湖南省长沙市浏阳经济技术开发区健康大道1号,湖南省长沙市浏阳经济技术开发区健康大道1号,www.hnjiudian.com,2017-10-10
湖南省,长沙市,浏阳市,熊猫金控,熊猫金控股份有限公司,不动产投资信托,25895,609,2.40%,熊猫金控(600599),湖南省浏阳市金沙北路589号,湖南省浏阳市浏阳大道271号,www.pandafireworks.com,2001-8-28
