省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
北京市,西城区,西城区,首旅酒店,北京首旅如家酒店(集团)股份有限公司,酒店业,631159,88074,14.00%,首旅酒店(600258),,北京市西城区复兴门内大街51号,北京市西城区复兴门内大街51号,www.bct2000.com,2000-6-1
北京市,西城区,西城区,华联综超,北京华联综合超市股份有限公司,百货零售,918053,29769,3.20%,华联综超(600361),,北京市西城区阜外大街1号四川经贸大厦负2层3号,北京市西城区阜成门外大街1号四川大厦6层,www.beijing-hualian.com,2001-11-29
北京市,西城区,西城区,首开股份,北京首都开发股份有限公司,不动产投资开发,1517525,185637,12.20%,首开股份(600376),,北京市东城区安定门外大街183号京宝花园二层,北京市西城区复兴门内大街156号招商国际金融中心D座,www.shoukaigufen.com,2001-3-12
北京市,西城区,西城区,首商股份,北京首商集团股份有限公司,百货零售,741875,44555,6.00%,首商股份(600723),,北京市西城区西单北大街120号,北京市西城区北三环中路23号燕莎盛世大厦二层,www.xdsc.com.cn,1996-7-16
北京市,西城区,西城区,华远地产,华远地产股份有限公司,不动产投资开发,559414,84016,15.00%,华远地产(600743),,北京市西城区北展北街11号华远企业中心11#楼,北京市西城区北展北街11号华远企业中心11#楼,www.hy-online.com,1996-9-9
北京市,西城区,西城区,国投电力,国投电力控股股份有限公司,电力（IV）,2420518,676163,27.90%,国投电力(600886),,北京市西城区西直门南小街147号楼11层1108,北京市西城区西直门南小街147号,www.sdicpower.com,1996-1-18
北京市,西城区,西城区,长江电力,中国长江电力股份有限公司,电力（IV）,3723275,2127813,57.10%,长江电力(600900),,北京市海淀区玉渊潭南路1号B座,北京市西城区金融大街19号富凯大厦B座,www.cypc.com.cn,2003-11-18
北京市,西城区,西城区,国投中鲁,国投中鲁果汁股份有限公司,软饮料,63472,250,0.40%,国投中鲁(600962),,北京市丰台区科兴路7号205室,北京市西城区阜成门外大街2号万通新世界广场B座21层,www.sdiczl.com.cn,2004-6-22
北京市,西城区,西城区,中国电影,中国电影股份有限公司,广播与娱乐,668027,110135,16.50%,中国电影(600977),,北京市怀柔区杨宋镇凤翔科技开发区凤和一园10号,北京市西城区北展北街7号华远企业号E座,www.zgdygf.com,2016-8-9
北京市,西城区,西城区,北京银行,北京银行股份有限公司,银行业（IV）,3881400,1931300,49.80%,北京银行(601169),,北京市西城区金融大街甲17号首层,北京市西城区金融大街丙17号北京银行大厦,www.bankofbeijing.com.cn,2007-9-19
北京市,西城区,西城区,东兴证券,东兴证券股份有限公司,资产管理,245938,115184,46.80%,东兴证券(601198),,北京市西城区金融大街5号（新盛大厦）12、15层,北京市西城区金融大街5号（新盛大厦）12、15层,www.dxzq.net,2015-2-26
北京市,西城区,西城区,工商银行,中国工商银行股份有限公司,银行业（IV）,53577300,29078900,54.30%,工商银行(601398),,北京市西城区复兴门内大街55号,北京市西城区复兴门内大街55号,www.icbc.com.cn;www.icbc-ltd.com,2006-10-27
北京市,西城区,西城区,中国人寿,中国人寿保险股份有限公司,人寿保险（IV）,54765200,3266600,6.00%,中国人寿(601628),,北京市西城区金融大街16号,北京市西城区金融大街16号,www.e-chinalife.com,2007-1-9
北京市,西城区,西城区,中国交建,中国交通建设股份有限公司,建筑施工,30729713,1534049,5.00%,中国交建(601800),,北京市西城区德胜门外大街85号,北京市西城区德胜门外大街85号,www.ccccltd.cn,2012-3-9
北京市,西城区,西城区,光大银行,中国光大银行股份有限公司,银行业（IV）,6879100,3296500,47.90%,光大银行(601818),,北京市西城区太平桥大街25号、甲25号中国光大中心,北京市西城区太平桥大街25号中国光大中心,www.cebbank.com,2010-8-18
北京市,西城区,西城区,中国银河,中国银河证券股份有限公司,金融服务业,891676,412720,46.30%,中国银河(601881),,北京市西城区金融大街35号2-6层,北京市西城区金融大街35号2-6层,www.chinastock.com.cn,2017-1-23
北京市,西城区,西城区,建设银行,中国建设银行股份有限公司,银行业（IV）,47199400,24835600,52.60%,建设银行(601939),,北京市金融大街25号,北京市西城区金融大街25号,www.ccb.com,2007-9-25
北京市,西城区,西城区,中国核电,中国核能电力股份有限公司,电力（IV）,2535541,829512,32.70%,中国核电(601985),,北京市西城区三里河南四巷一号,北京市西城区三里河南四巷一号,www.cnnp.com.cn,2015-6-10
北京市,西城区,西城区,中国银行,中国银行股份有限公司,银行业（IV）,36407200,18991300,52.20%,中国银行(601988),,北京市复兴门内大街1号,北京市复兴门内大街1号,www.boc.cn,2006-7-5
北京市,西城区,西城区,大唐发电,大唐国际发电股份有限公司,电力（IV）,4764397,328668,6.90%,大唐发电(601991),,北京市西城区广宁伯街9号,北京市西城区广宁伯街9号,www.dtpower.com,2006-12-20
北京市,西城区,西城区,新华网,新华网股份有限公司,互联网,90185,13917,15.40%,新华网(603888),,北京市大兴区北兴路（东段）2号院12号楼1-5层101,北京市西城区宣武门西大街129 号金隅大厦4-8 层,www.xinhuanet.com、www.news.cn,2016-10-28
北京市,西城区,西城区,中农立华,中农立华生物科技股份有限公司,农业与渔业,288774,10483,3.60%,中农立华(603970),,北京市西城区宣武门外大街甲1号九层912室,北京市西城区宣武门外大街甲1号九层912室,www.sino-agri-sal.com,2017-11-16
北京市,西城区,西城区,中国联通,中国联合网络通信股份有限公司,移动通信服务,20577758,651194,3.20%,中国联通(600050),,上海市长宁区长宁路1033号25楼,北京市西城区金融大街21号,www.chinaunicom-a.com,2002-10-9
北京市,西城区,西城区,国投安信,国投资本股份有限公司,其它金融服务,44544,290979,653.20%,国投安信(600061),,上海市自由贸易试验区北张家浜路128号204-3、204-4、204-5室,北京西城区阜成门北大街2号国投金融大厦19层,www.sdicessence.com.cn,1997-5-19
北京市,西城区,西城区,新经典,新经典文化股份有限公司,传媒（II）,69374,24852,35.80%,新经典(603096),,天津市生态城动漫东路355号创研大厦330室,北京市西城区北三环中路6号3幢第10层（德胜园区）,www.readinglife.com,2017-4-25
北京市,西城区,西城区,群兴玩具,广东群兴玩具股份有限公司,玩具,5394,-1422,-26.40%,群兴玩具(002575),,广东省汕头市澄海区岭海工业区清平路北侧群兴工业园2幢1楼之二,北京市西城区西单大悦城写字楼12楼1203B,www.qunxingtoys.net,2011-4-22
北京市,西城区,西城区,智度股份,智度科技股份有限公司,互联网,442555,32933,7.40%,智度股份(000676),,河南省郑州市高新技术产业开发区玉兰街101号,北京市西城区西绒线胡同51号北门,www.genimous.com,1996-12-24
北京市,西城区,西城区,华电国际,华电国际电力股份有限公司,电力（IV）,5809318,38370,0.70%,华电国际(600027),,山东省济南市经三路14号,北京市西城区宣武门内大街2号,www.hdpi.com.cn,2005-2-3
北京市,西城区,西城区,瑞茂通,瑞茂通供应链管理股份有限公司,商业辅助服务,2435194,55528,2.30%,瑞茂通(600180),,山东省烟台市牟平区养马岛驼峰路84号,北京市西城区宣武门外大街10号庄胜广场中央办公区北翼13层,www.ccsoln.com,1998-7-3
北京市,西城区,西城区,中再资环,中再资源环境股份有限公司,综合公共事业,155345,15810,10.20%,中再资环(600217),,陕西省铜川市耀州区东郊,北京市西城区宣武门外大街甲1号环球财讯中心B座8层,www.zhongzaizihuan.com,1999-12-16
北京市,西城区,西城区,申万宏源,申万宏源集团股份有限公司,投资服务,964137,465123,48.20%,申万宏源(000166),,新疆乌鲁木齐市高新区北京南路358号大成国际大厦20楼2001室,北京市西城区太平桥大街19号;新疆乌鲁木齐市高新区北京南路358号大成国际大厦20楼,www.swhygh.com,2015-1-26
北京市,西城区,西城区,阳光股份,阳光新业地产股份有限公司,不动产投资开发,44324,43620,98.40%,阳光股份(000608),,广西壮族自治区南宁市江南路230号南宁经济技术开发区,北京市西城区西直门外大街112号阳光大厦11层,www.yangguangxinye.com,1996-9-19
北京市,西城区,西城区,天音控股,天音通信控股股份有限公司,通讯设备,2710446,6328,0.20%,天音控股(000829),,江西省赣州市经济技术开发区迎宾大道60号,北京市西城区德外大街117号德胜尚城D座,www.chinatelling.com,1997-12-2
